Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
47.0,Male,82.2,1.73,171.0,100.0,72.0,0.71,280.0,Pilates,25.8,2.3,2,Intermediate,27.5
49.0,Female,76.5,1.7,167.0,126.0,68.0,0.66,493.0,Rowing,32.1,2.4,4,Intermediate,26.5
54.0,Male,90.1,1.79,172.0,137.0,74.0,0.5,387.0,Rowing,28.1,2.7,2,Beginner,28.0
32.0,Male,69.1,1.84,193.0,147.0,77.0,1.06,703.0,Swimming,14.9,2.2,2,Intermediate,20.5
31.0,Female,71.1,1.69,186.0,128.0,60.0,0.8,366.0,Running,29.7,2.2,5,Intermediate,24.9
18.0,Male,73.1,1.81,206.0,135.0,79.0,0.67,254.0,Pilates,15.4,2.1,3,Beginner,22.3
18.0,Female,72.0,1.64,209.0,170.0,82.0,0.5,394.0,CrossFit,31.7,2.1,3,Beginner,26.9
35.0,Female,51.1,1.61,177.0,127.0,68.0,0.72,287.0,Running,22.5,1.8,3,Intermediate,19.6
23.0,Male,103.9,1.98,191.0,140.0,68.0,0.79,556.0,Aerobics,18.7,3.0,5,Intermediate,26.5
18.0,Female,72.3,1.74,198.0,143.0,65.0,0.86,455.0,Tennis,25.6,2.4,4,Intermediate,24.0
61.0,Male,65.3,1.83,160.0,108.0,79.0,0.66,287.0,Running,13.3,2.2,4,Intermediate,19.5
45.0,Male,79.1,1.9,169.0,147.0,79.0,0.5,458.0,CrossFit,16.1,2.3,5,Beginner,22.0
42.0,Male,80.4,1.84,183.0,115.0,71.0,0.51,226.0,Walking,19.9,2.6,3,Beginner,23.7
38.0,Male,86.1,1.93,183.0,153.0,75.0,0.5,391.0,Rowing,18.2,2.3,2,Beginner,23.0
33.0,Female,57.8,1.77,193.0,146.0,73.0,0.57,219.0,Boxing,21.7,2.0,2,Beginner,18.5
28.0,Female,59.4,1.65,194.0,147.0,80.0,0.62,306.0,Swimming,29.1,2.1,2,Beginner,21.9
26.0,Female,73.2,1.74,197.0,162.0,80.0,0.59,383.0,Cycling,27.2,2.4,3,Beginner,24.1
33.0,Female,56.5,1.65,192.0,143.0,74.0,0.86,403.0,Swimming,23.8,2.1,4,Intermediate,20.6
55.0,Female,59.9,1.57,163.0,114.0,70.0,1.12,484.0,Soccer,26.7,2.3,5,Advanced,24.4
51.0,Male,83.4,1.74,166.0,109.0,58.0,0.91,579.0,Aerobics,18.7,2.6,4,Professional,27.5
36.0,Female,88.1,1.79,179.0,129.0,80.0,0.67,402.0,Running,32.7,2.6,2,Beginner,27.4
27.0,Non-binary,62.0,1.64,203.0,148.0,71.0,0.78,322.0,Aerobics,22.1,2.2,3,Intermediate,23.2
29.0,Male,87.7,1.89,186.0,117.0,60.0,0.8,359.0,Walking,14.3,2.7,4,Advanced,24.5
22.0,Male,86.7,1.63,204.0,159.0,80.0,0.64,528.0,Cycling,29.3,2.5,3,Beginner,32.5
19.0,Female,72.4,1.74,202.0,150.0,74.0,0.71,349.0,Boxing,26.2,2.2,2,Beginner,23.8
49.0,Female,53.4,1.7,177.0,137.0,78.0,0.58,273.0,Rowing,21.6,1.9,5,Beginner,18.5
34.0,Male,89.3,1.74,190.0,136.0,76.0,0.64,442.0,Strength Training,27.6,2.5,3,Beginner,29.6
62.0,Male,60.9,1.57,164.0,119.0,68.0,0.81,388.0,Soccer,18.3,2.0,4,Intermediate,24.8
46.0,Female,71.6,1.52,180.0,159.0,75.0,0.71,499.0,Running,39.8,2.3,3,Beginner,31.1
39.0,Male,67.6,1.72,179.0,146.0,60.0,0.94,696.0,Running,18.9,2.4,4,Intermediate,23.0
41.0,Male,88.2,1.92,176.0,136.0,78.0,0.79,515.0,Strength Training,20.7,2.8,2,Beginner,23.8
19.0,Female,94.8,1.71,197.0,143.0,60.0,0.8,536.0,Soccer,34.7,2.6,3,Intermediate,32.4
18.0,Female,84.1,1.76,207.0,153.0,79.0,0.7,450.0,Soccer,31.3,2.8,3,Beginner,27.3
32.0,Male,60.2,1.8,185.0,153.0,64.0,0.88,606.0,HIIT,9.1,2.1,5,Advanced,18.5
57.0,Male,92.2,1.92,167.0,114.0,77.0,0.61,369.0,Running,21.0,2.9,3,Intermediate,25.0
40.0,Male,82.2,1.69,177.0,134.0,68.0,0.67,536.0,HIIT,23.2,2.3,4,Intermediate,28.8
36.0,Male,65.4,1.69,186.0,151.0,74.0,0.66,374.0,Cycling,16.6,2.1,2,Beginner,22.8
35.0,Male,77.4,1.8,192.0,146.0,70.0,0.8,544.0,Cycling,16.5,2.6,4,Intermediate,24.0
32.0,Female,56.6,1.57,190.0,136.0,66.0,0.75,302.0,Running,24.6,2.1,4,Intermediate,22.9
18.0,Male,71.4,1.74,203.0,137.0,71.0,0.65,214.0,Yoga,19.8,2.0,4,Beginner,23.5
53.0,Female,75.1,1.65,160.0,111.0,78.0,0.62,357.0,Boxing,31.4,2.5,2,Intermediate,27.5
38.0,Non-binary,60.5,1.66,183.0,124.0,71.0,0.89,396.0,Running,20.0,2.1,3,Intermediate,22.1
23.0,Male,71.8,1.68,191.0,166.0,82.0,0.56,398.0,HIIT,22.8,2.5,4,Beginner,25.3
19.0,Male,82.6,1.69,205.0,161.0,67.0,0.74,656.0,Running,19.3,2.5,4,Intermediate,29.0
29.0,Male,93.6,1.83,182.0,139.0,78.0,0.65,470.0,Tennis,26.8,2.9,5,Beginner,28.0
33.0,Male,86.0,1.85,190.0,136.0,67.0,0.65,416.0,Running,16.4,2.8,3,Intermediate,25.1
22.0,Male,62.9,1.68,202.0,121.0,69.0,0.75,209.0,Pilates,15.4,1.9,2,Intermediate,22.3
40.0,Male,55.3,1.73,188.0,165.0,78.0,0.53,329.0,HIIT,16.3,2.0,5,Beginner,18.5
35.0,Male,77.2,1.83,187.0,156.0,73.0,0.86,673.0,Running,18.0,2.6,5,Beginner,23.0
55.0,Male,71.7,1.76,160.0,107.0,61.0,0.93,475.0,Aerobics,13.8,2.1,5,Professional,23.1
24.0,Male,74.7,1.75,201.0,134.0,73.0,0.71,348.0,Strength Training,15.6,2.3,2,Intermediate,24.3
38.0,Male,107.6,1.9,181.0,138.0,66.0,0.84,775.0,Cycling,24.1,2.8,2,Intermediate,29.7
30.0,Male,80.2,1.66,193.0,119.0,71.0,0.79,306.0,Pilates,19.9,2.3,4,Advanced,29.0
32.0,Female,67.2,1.58,183.0,158.0,66.0,0.71,529.0,Running,33.6,2.2,3,Beginner,26.9
57.0,Female,76.2,1.71,160.0,107.0,73.0,0.62,347.0,Aerobics,36.2,2.4,3,Intermediate,26.0
28.0,Male,77.8,1.81,191.0,155.0,82.0,0.71,515.0,Rowing,18.1,2.2,3,Beginner,23.7
19.0,Female,65.3,1.61,202.0,144.0,79.0,0.53,229.0,Tennis,28.3,2.0,2,Beginner,25.3
30.0,Male,56.4,1.75,189.0,153.0,60.0,1.08,692.0,Running,5.6,2.1,4,Advanced,18.5
28.0,Male,93.8,1.9,195.0,147.0,78.0,0.75,552.0,Strength Training,22.3,2.6,5,Beginner,26.0
32.0,Male,89.7,1.67,188.0,136.0,79.0,0.61,398.0,Running,30.2,2.4,3,Beginner,32.0
26.0,Male,66.2,1.8,191.0,149.0,76.0,0.72,369.0,Tennis,15.4,2.1,5,Beginner,20.5
55.0,Female,61.8,1.53,161.0,118.0,62.0,1.01,621.0,Cycling,34.1,2.2,4,Intermediate,26.4
31.0,Male,84.9,1.75,180.0,132.0,73.0,0.99,647.0,Strength Training,24.5,2.6,4,Intermediate,27.8
39.0,Male,72.6,1.69,179.0,150.0,68.0,0.5,368.0,HIIT,18.0,2.2,4,Beginner,25.5
27.0,Female,48.7,1.62,194.0,142.0,79.0,0.61,200.0,Boxing,22.6,1.9,4,Beginner,18.5
46.0,Female,51.1,1.6,168.0,102.0,71.0,0.81,222.0,Walking,24.8,1.9,5,Intermediate,19.9
52.0,Female,63.5,1.69,160.0,117.0,70.0,0.94,496.0,Rowing,25.7,2.1,3,Advanced,22.3
41.0,Male,67.0,1.77,176.0,121.0,69.0,1.02,469.0,Soccer,13.8,2.4,3,Advanced,21.4
18.0,Female,65.4,1.58,198.0,153.0,75.0,0.64,280.0,Running,31.5,2.3,3,Beginner,26.3
23.0,Female,97.1,1.77,207.0,128.0,70.0,0.57,249.0,Pilates,37.2,2.8,2,Beginner,31.0
32.0,Male,97.9,1.93,188.0,128.0,73.0,0.98,697.0,Aerobics,17.4,2.7,5,Advanced,26.4
38.0,Male,61.2,1.82,179.0,112.0,83.0,0.6,200.0,Yoga,10.2,2.0,5,Beginner,18.5
18.0,Male,71.7,1.83,206.0,129.0,81.0,0.5,200.0,Yoga,13.8,2.3,2,Beginner,21.4
63.0,Male,63.4,1.85,160.0,100.0,71.0,0.72,238.0,Walking,13.7,2.2,3,Intermediate,18.5
18.0,Female,57.4,1.61,207.0,150.0,73.0,0.62,255.0,Boxing,26.4,2.0,2,Beginner,22.1
29.0,Male,72.2,1.83,201.0,156.0,67.0,0.64,332.0,Aerobics,15.3,2.3,3,Beginner,21.6
39.0,Female,95.8,1.77,175.0,131.0,81.0,0.56,377.0,Boxing,38.0,3.0,3,Beginner,30.6
34.0,Male,68.7,1.75,190.0,118.0,74.0,0.51,200.0,Yoga,13.4,2.2,2,Beginner,22.5
37.0,Female,65.5,1.57,183.0,115.0,55.0,1.05,444.0,Running,26.3,2.1,5,Professional,26.7
28.0,Male,71.0,1.78,183.0,131.0,69.0,0.67,347.0,Aerobics,16.4,2.5,4,Beginner,22.4
57.0,Female,48.4,1.5,164.0,119.0,70.0,0.64,216.0,Soccer,28.6,1.8,3,Intermediate,21.5
27.0,Male,81.8,1.84,194.0,162.0,71.0,0.86,699.0,Cycling,19.4,2.8,2,Beginner,24.2
33.0,Male,82.7,1.7,184.0,143.0,81.0,0.5,355.0,Rowing,24.5,2.6,2,Beginner,28.5
31.0,Male,92.8,1.81,189.0,151.0,83.0,0.6,545.0,Rowing,26.4,2.6,2,Beginner,28.3
47.0,Female,76.4,1.53,163.0,100.0,70.0,0.74,328.0,Walking,39.4,2.6,3,Intermediate,32.8
19.0,Female,64.9,1.68,209.0,150.0,74.0,0.69,292.0,Boxing,28.5,2.0,3,Beginner,23.0
19.0,Male,87.3,1.96,200.0,139.0,69.0,0.67,405.0,Aerobics,16.6,2.8,2,Intermediate,22.7
27.0,Male,69.1,1.84,187.0,108.0,65.0,1.01,312.0,Yoga,11.7,2.2,5,Advanced,20.3
18.0,Male,73.9,1.79,210.0,170.0,79.0,0.54,459.0,CrossFit,15.6,2.2,3,Beginner,23.0
47.0,Male,82.0,1.8,181.0,151.0,74.0,0.86,663.0,Swimming,27.3,2.8,3,Beginner,25.3
32.0,Female,46.5,1.5,194.0,149.0,73.0,0.56,200.0,Aerobics,26.3,1.9,4,Beginner,20.5
33.0,Male,72.3,1.72,194.0,162.0,74.0,0.5,350.0,CrossFit,20.1,2.2,5,Beginner,24.3
31.0,Female,71.3,1.61,194.0,145.0,70.0,1.13,798.0,Swimming,30.2,2.2,5,Advanced,27.7
20.0,Female,51.2,1.54,202.0,142.0,82.0,0.64,229.0,Tennis,25.7,1.7,4,Intermediate,21.6
18.0,Male,69.6,1.75,196.0,153.0,70.0,0.66,309.0,Tennis,18.0,2.1,3,Beginner,22.6
33.0,Female,79.1,1.65,190.0,132.0,65.0,1.13,577.0,Soccer,32.9,2.6,2,Advanced,28.9
27.0,Male,83.6,1.89,197.0,142.0,71.0,0.82,461.0,Tennis,14.1,2.5,4,Intermediate,23.4
24.0,Female,45.3,1.57,190.0,159.0,76.0,0.5,258.0,HIIT,20.9,1.8,2,Beginner,18.5
42.0,Female,46.5,1.53,185.0,162.0,71.0,0.55,248.0,HIIT,28.3,1.6,3,Beginner,19.8
27.0,Male,79.0,1.88,198.0,139.0,68.0,0.71,383.0,Boxing,13.8,2.6,4,Intermediate,22.4
23.0,Male,74.0,1.75,188.0,129.0,63.0,0.84,464.0,Aerobics,14.1,2.2,4,Advanced,24.1
49.0,Female,50.6,1.65,177.0,109.0,67.0,1.14,267.0,Yoga,19.6,1.9,4,Advanced,18.5
27.0,Male,95.0,1.85,203.0,144.0,69.0,0.98,634.0,Tennis,18.5,2.8,4,Advanced,27.8
29.0,Female,72.8,1.7,196.0,146.0,69.0,0.59,299.0,Boxing,28.0,2.4,2,Beginner,25.3
36.0,Female,84.2,1.69,189.0,138.0,65.0,0.98,618.0,Boxing,31.8,2.6,5,Advanced,29.3
37.0,Female,72.9,1.71,182.0,156.0,81.0,0.5,365.0,HIIT,29.9,2.3,2,Beginner,25.1
38.0,Male,84.1,1.86,176.0,128.0,75.0,0.71,433.0,Tennis,19.6,2.5,4,Beginner,24.2
40.0,Female,83.0,1.65,177.0,143.0,76.0,0.54,444.0,Rowing,39.1,2.4,5,Beginner,30.3
42.0,Female,79.5,1.66,185.0,131.0,68.0,0.76,513.0,Rowing,35.5,2.4,3,Intermediate,28.8
45.0,Female,45.0,1.55,171.0,123.0,64.0,0.95,368.0,Swimming,13.0,1.9,3,Advanced,18.5
24.0,Male,78.6,1.91,204.0,161.0,67.0,0.76,617.0,Running,16.7,2.7,3,Intermediate,21.5
27.0,Male,72.1,1.64,200.0,159.0,75.0,0.8,542.0,Swimming,22.5,2.2,2,Beginner,26.7
38.0,Male,79.9,1.74,185.0,128.0,64.0,1.13,606.0,Boxing,19.6,2.6,5,Advanced,26.5
19.0,Female,60.1,1.65,195.0,156.0,74.0,0.86,466.0,Swimming,25.6,2.3,2,Beginner,22.0
18.0,Non-binary,77.2,1.72,193.0,116.0,63.0,0.83,303.0,Pilates,22.4,2.6,3,Intermediate,26.0
18.0,Female,52.4,1.63,203.0,157.0,69.0,0.68,332.0,Cycling,24.1,1.9,4,Beginner,19.7
23.0,Male,101.0,1.84,191.0,156.0,73.0,0.5,566.0,CrossFit,25.3,2.9,2,Beginner,29.8
31.0,Male,94.9,1.87,188.0,129.0,73.0,0.76,518.0,Boxing,25.2,2.6,5,Intermediate,27.3
25.0,Male,90.3,1.75,194.0,151.0,67.0,0.63,541.0,Rowing,24.0,2.5,4,Intermediate,29.5
19.0,Male,111.7,1.9,202.0,167.0,65.0,0.75,787.0,CrossFit,17.6,3.3,5,Advanced,31.1
35.0,Female,62.2,1.7,190.0,111.0,68.0,0.68,202.0,Yoga,24.4,2.2,5,Intermediate,21.6
28.0,Male,102.0,1.97,201.0,166.0,65.0,0.53,564.0,HIIT,25.5,2.8,4,Beginner,26.4
24.0,Male,50.7,1.65,189.0,141.0,76.0,0.6,228.0,Aerobics,9.6,1.9,3,Beginner,18.5
27.0,Female,63.6,1.61,193.0,146.0,74.0,0.62,260.0,Soccer,30.5,2.2,3,Beginner,24.4
63.0,Male,76.0,1.85,160.0,114.0,72.0,0.78,391.0,Strength Training,12.4,2.3,4,Intermediate,22.3
40.0,Male,70.1,1.74,186.0,125.0,80.0,0.6,200.0,Yoga,17.5,2.3,5,Beginner,23.3
31.0,Female,59.0,1.55,191.0,145.0,73.0,0.61,286.0,Aerobics,33.5,1.9,2,Beginner,24.7
27.0,Female,96.0,1.75,183.0,124.0,65.0,0.77,558.0,Aerobics,38.8,2.6,3,Intermediate,31.4
18.0,Female,65.6,1.5,210.0,158.0,53.5,0.99,695.0,HIIT,24.9,2.3,5,Professional,29.2
26.0,Female,50.0,1.64,193.0,130.0,70.0,0.81,282.0,Boxing,20.1,2.0,4,Intermediate,18.5
20.0,Female,68.5,1.65,195.0,133.0,75.0,0.83,372.0,Strength Training,25.5,2.3,5,Intermediate,25.2
21.0,Female,70.3,1.8,209.0,146.0,78.0,0.84,391.0,Tennis,23.6,2.5,4,Intermediate,21.7
36.0,Male,96.3,1.8,182.0,157.0,73.0,0.82,760.0,Running,24.0,2.9,2,Beginner,29.9
23.0,Female,55.1,1.51,205.0,148.0,74.0,0.74,347.0,Cycling,28.6,1.9,4,Intermediate,24.1
46.0,Female,82.3,1.6,172.0,100.0,67.0,0.84,378.0,Walking,40.0,2.6,5,Advanced,32.0
43.0,Male,107.0,1.96,180.0,150.0,81.0,0.56,654.0,HIIT,27.2,3.1,2,Beginner,28.0
32.0,Male,69.8,1.8,188.0,153.0,67.0,0.76,510.0,Running,19.4,2.5,4,Beginner,21.5
25.0,Male,54.5,1.72,197.0,123.0,75.0,0.69,200.0,Yoga,13.1,1.8,5,Beginner,18.5
44.0,Non-binary,68.4,1.54,176.0,134.0,62.0,0.79,526.0,HIIT,24.9,2.3,5,Professional,28.8
28.0,Female,67.9,1.67,190.0,132.0,66.0,0.84,375.0,Boxing,28.3,2.3,4,Intermediate,24.5
24.0,Female,77.1,1.71,206.0,152.0,73.0,0.59,358.0,Running,32.0,2.5,3,Beginner,26.4
18.0,Female,69.0,1.71,206.0,124.0,75.0,0.84,288.0,Pilates,23.6,2.1,3,Intermediate,23.5
18.0,Female,75.3,1.66,193.0,141.0,70.0,0.77,446.0,Aerobics,33.4,2.6,4,Intermediate,27.2
32.0,Female,70.3,1.55,178.0,137.0,78.0,0.66,309.0,Strength Training,38.3,2.2,3,Beginner,29.3
20.0,Female,58.0,1.5,202.0,145.0,65.0,1.07,426.0,Soccer,25.8,2.2,4,Advanced,25.8
18.0,Male,88.4,1.77,195.0,141.0,67.0,0.56,344.0,Aerobics,21.1,2.6,3,Beginner,28.3
58.0,Female,102.2,1.71,160.0,111.0,64.0,0.81,548.0,Aerobics,40.0,2.9,4,Advanced,35.0
20.0,Male,75.1,1.8,201.0,119.0,70.0,0.86,319.0,Pilates,17.8,2.4,2,Intermediate,23.3
53.0,Male,82.5,1.81,170.0,116.0,69.0,0.84,519.0,Boxing,24.2,2.7,5,Intermediate,25.1
34.0,Male,101.2,1.89,183.0,144.0,76.0,0.61,416.0,Aerobics,27.7,2.6,3,Beginner,28.3
19.0,Female,52.5,1.64,194.0,151.0,68.0,0.69,264.0,Tennis,22.7,1.8,2,Beginner,19.6
21.0,Female,67.9,1.58,201.0,152.0,82.0,0.74,397.0,Strength Training,31.2,2.4,3,Beginner,27.2
45.0,Male,72.3,1.82,179.0,104.0,60.0,0.88,321.0,Yoga,11.0,2.2,4,Advanced,21.7
18.0,Non-binary,55.5,1.63,203.0,165.0,60.0,0.81,494.0,CrossFit,16.2,2.1,3,Advanced,21.0
34.0,Female,81.7,1.64,188.0,137.0,73.0,0.6,340.0,Soccer,40.0,2.7,4,Beginner,30.4
53.0,Female,63.0,1.69,162.0,134.0,70.0,0.65,433.0,CrossFit,22.3,2.1,5,Advanced,21.9
47.0,Female,48.5,1.62,165.0,100.0,70.0,0.83,205.0,Pilates,20.0,1.9,3,Intermediate,18.5
22.0,Female,67.9,1.63,200.0,170.0,72.0,0.52,360.0,HIIT,32.7,2.3,3,Beginner,25.7
21.0,Female,59.7,1.7,202.0,135.0,77.0,0.56,200.0,Yoga,26.3,2.0,5,Beginner,20.8
38.0,Female,53.5,1.57,176.0,136.0,80.0,0.84,454.0,Cycling,27.7,1.9,4,Beginner,21.6
18.0,Male,75.0,1.77,210.0,142.0,68.0,0.77,442.0,Strength Training,15.8,2.3,4,Intermediate,24.0
20.0,Male,60.5,1.81,202.0,168.0,73.0,0.72,492.0,Running,11.2,2.0,3,Beginner,18.5
41.0,Male,73.8,1.69,187.0,150.0,77.0,0.71,456.0,Rowing,22.2,2.3,3,Beginner,25.8
50.0,Female,68.6,1.63,163.0,125.0,64.0,0.77,591.0,Running,34.0,2.3,2,Intermediate,25.7
55.0,Male,92.7,1.68,166.0,120.0,80.0,0.7,449.0,Aerobics,34.1,2.6,3,Beginner,33.0
18.0,Male,64.5,1.87,197.0,155.0,73.0,1.16,778.0,Running,6.5,2.5,3,Advanced,18.5
29.0,Male,76.1,1.72,196.0,149.0,74.0,0.63,381.0,Running,23.1,2.5,4,Beginner,25.9
38.0,Male,94.7,1.75,188.0,107.0,65.0,0.7,320.0,Pilates,27.1,2.7,3,Intermediate,31.0
51.0,Male,84.6,1.74,166.0,130.0,67.0,0.69,412.0,Aerobics,21.6,2.8,2,Beginner,27.8
31.0,Non-binary,72.8,1.55,197.0,141.0,70.0,0.88,482.0,Running,26.2,2.2,4,Intermediate,30.1
48.0,Male,71.7,1.66,166.0,124.0,82.0,0.5,261.0,Tennis,20.8,2.4,5,Beginner,26.0
32.0,Male,83.1,1.81,180.0,137.0,77.0,0.56,372.0,Boxing,24.5,2.4,5,Beginner,25.5
22.0,Male,85.7,1.81,196.0,147.0,77.0,0.55,329.0,Soccer,20.0,2.5,2,Beginner,26.2
37.0,Male,77.0,1.76,177.0,153.0,83.0,0.51,458.0,CrossFit,25.4,2.4,3,Beginner,24.9
24.0,Male,70.8,1.96,195.0,144.0,71.0,0.66,358.0,Strength Training,13.4,2.3,3,Beginner,18.5
34.0,Male,85.4,1.8,186.0,128.0,76.0,0.72,453.0,Running,16.2,2.6,4,Intermediate,26.2
32.0,Female,56.9,1.65,197.0,125.0,69.0,0.56,200.0,Walking,25.7,1.7,2,Beginner,20.8
48.0,Male,80.0,1.76,163.0,100.0,72.0,0.82,309.0,Pilates,19.3,2.6,4,Intermediate,25.7
40.0,Female,86.5,1.72,190.0,110.0,74.0,0.69,307.0,Walking,38.1,2.7,3,Intermediate,29.1
23.0,Male,110.2,1.83,201.0,166.0,82.0,0.68,755.0,Swimming,32.8,3.1,2,Beginner,32.9
32.0,Male,61.0,1.7,178.0,127.0,73.0,0.79,341.0,Aerobics,13.9,2.1,4,Intermediate,21.1
44.0,Female,64.5,1.5,167.0,107.0,73.0,0.53,200.0,Pilates,36.8,2.0,3,Beginner,28.7
46.0,Male,108.2,1.89,165.0,126.0,82.0,0.64,486.0,Strength Training,26.5,3.0,2,Beginner,30.2
22.0,Male,111.7,1.91,195.0,160.0,70.0,0.5,636.0,HIIT,25.0,3.2,3,Beginner,30.6
34.0,Male,100.5,1.85,188.0,146.0,76.0,0.72,487.0,Aerobics,28.2,2.9,3,Beginner,29.4
36.0,Male,73.5,1.81,178.0,100.0,57.0,1.0,348.0,Pilates,11.5,2.3,5,Professional,22.5
40.0,Female,99.0,1.74,174.0,116.0,78.0,0.65,416.0,Tennis,38.3,2.6,3,Intermediate,32.6
24.0,Female,82.2,1.61,203.0,170.0,76.0,0.56,521.0,HIIT,38.9,2.4,3,Beginner,31.5
29.0,Male,61.9,1.73,196.0,146.0,73.0,0.63,282.0,Boxing,12.4,2.0,5,Beginner,20.6
26.0,Female,80.0,1.76,186.0,129.0,69.0,0.66,345.0,Boxing,29.6,2.4,3,Intermediate,25.8
19.0,Female,58.5,1.64,198.0,149.0,67.0,0.5,200.0,Aerobics,27.2,1.9,3,Beginner,21.8
18.0,Female,47.2,1.59,210.0,150.0,69.0,0.97,459.0,Swimming,19.3,1.7,5,Intermediate,18.7
42.0,Female,53.8,1.7,171.0,115.0,82.0,0.54,200.0,Pilates,26.2,1.8,3,Beginner,18.5
35.0,Female,72.9,1.68,192.0,148.0,75.0,0.57,320.0,Strength Training,32.3,2.5,3,Beginner,25.9
29.0,Non-binary,86.8,1.73,183.0,152.0,70.0,0.6,487.0,Swimming,31.9,2.4,3,Beginner,29.0
36.0,Female,49.5,1.64,174.0,120.0,72.0,0.87,315.0,Strength Training,16.9,1.9,4,Intermediate,18.5
40.0,Male,89.3,1.69,187.0,114.0,67.0,0.79,353.0,Yoga,28.9,2.5,2,Intermediate,31.1
28.0,Female,87.2,1.72,197.0,131.0,75.0,0.75,428.0,Running,36.9,2.6,3,Intermediate,29.5
28.0,Female,74.7,1.62,186.0,140.0,72.0,0.57,340.0,Tennis,30.6,2.4,2,Beginner,28.4
46.0,Male,84.2,1.82,179.0,147.0,76.0,0.81,719.0,Running,20.7,2.8,3,Intermediate,25.3
25.0,Non-binary,83.8,1.73,186.0,145.0,62.0,0.94,801.0,Running,31.1,2.8,4,Intermediate,28.1
33.0,Male,70.6,1.74,178.0,137.0,78.0,0.7,473.0,Swimming,19.7,2.2,2,Beginner,23.3
18.0,Non-binary,74.9,1.7,209.0,170.0,73.0,0.5,401.0,CrossFit,27.3,2.3,5,Beginner,25.8
46.0,Female,46.8,1.57,172.0,106.0,76.0,0.5,200.0,Pilates,25.1,1.8,3,Beginner,18.9
23.0,Female,85.7,1.68,196.0,148.0,67.0,1.16,815.125,Swimming,37.4,2.9,3,Advanced,30.4
43.0,Male,61.7,1.83,179.0,155.0,76.0,0.5,336.0,CrossFit,14.9,1.9,2,Beginner,18.5
28.0,Female,81.4,1.58,187.0,136.0,74.0,1.1749999999999998,815.125,Swimming,33.4,2.9,4,Advanced,32.6
21.0,Female,66.2,1.62,205.0,151.0,73.0,0.5,246.0,Boxing,26.3,2.3,5,Beginner,25.1
26.0,Female,56.8,1.67,188.0,131.0,80.0,0.68,278.0,Running,20.9,2.1,4,Intermediate,20.4
41.0,Male,54.2,1.69,181.0,145.0,68.0,0.51,265.0,HIIT,10.8,2.0,3,Intermediate,18.9
41.0,Female,98.6,1.68,185.0,129.0,64.0,0.82,581.0,Tennis,39.6,2.6,4,Advanced,35.0
44.0,Male,62.7,1.74,170.0,128.0,57.0,1.04,714.0,HIIT,8.0,2.0,5,Professional,20.7
26.0,Female,64.9,1.65,191.0,112.0,69.0,0.76,242.0,Yoga,26.3,2.2,3,Intermediate,23.7
25.0,Male,83.3,1.8,191.0,136.0,60.0,0.89,479.0,Tennis,17.3,2.7,5,Advanced,25.8
42.0,Male,82.3,1.77,171.0,133.0,73.0,0.65,532.0,Rowing,24.5,2.7,2,Beginner,26.4
20.0,Female,59.7,1.6,195.0,141.0,71.0,0.77,297.0,Soccer,25.0,2.0,3,Intermediate,23.3
26.0,Male,81.7,1.66,189.0,165.0,60.0,0.7,631.0,Running,24.2,2.6,2,Beginner,29.5
56.0,Female,79.1,1.63,168.0,106.0,75.0,0.57,232.0,Yoga,40.0,2.3,3,Beginner,29.9
41.0,Male,90.3,1.74,182.0,134.0,75.0,0.58,392.0,Soccer,28.1,2.6,3,Beginner,29.7
32.0,Female,67.0,1.72,187.0,133.0,71.0,0.8,392.0,Boxing,24.1,2.4,3,Intermediate,22.7
47.0,Female,83.5,1.76,173.0,117.0,75.0,0.68,390.0,Tennis,34.6,2.5,4,Intermediate,26.8
61.0,Female,64.1,1.68,169.0,128.0,80.0,0.59,264.0,Soccer,30.8,1.9,3,Beginner,22.8
32.0,Female,60.8,1.62,190.0,122.0,71.0,0.61,214.0,Walking,27.5,1.8,4,Beginner,23.3
20.0,Male,65.4,1.82,193.0,164.0,81.0,0.5,334.0,CrossFit,11.2,2.2,3,Beginner,19.6
18.0,Female,63.5,1.69,197.0,114.0,60.0,0.87,269.0,Yoga,23.1,1.9,3,Intermediate,22.2
18.0,Male,93.0,1.83,210.0,130.0,74.0,0.69,319.0,Walking,19.2,2.6,5,Intermediate,27.8
45.0,Female,68.6,1.66,178.0,116.0,63.0,1.1749999999999998,530.0,Aerobics,27.3,2.2,3,Professional,24.9
25.0,Female,65.6,1.78,198.0,124.0,73.0,0.64,208.0,Yoga,27.1,2.1,3,Beginner,20.7
18.0,Male,89.0,1.84,193.0,147.0,76.0,0.78,668.0,Swimming,22.4,2.7,3,Beginner,26.4
59.0,Female,68.9,1.59,167.0,117.0,81.0,0.81,389.0,Running,36.6,2.3,4,Intermediate,27.2
35.0,Female,48.8,1.56,187.0,145.0,74.0,0.72,309.0,Cycling,22.4,1.8,4,Intermediate,20.0
45.0,Female,52.2,1.68,183.0,125.0,71.0,0.69,248.0,Running,22.4,1.8,3,Intermediate,18.5
27.0,Male,87.4,1.84,187.0,145.0,75.0,0.72,631.0,HIIT,19.7,2.7,4,Intermediate,25.7
