Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
40,Female,83,1.65,177,143,76,0.54,444,Rowing,39.1,2.4,5,Beginner,30.3
42,Female,79.5,1.66,185,131,68,0.76,513,Rowing,35.5,2.4,3,Intermediate,28.8
45,Female,45,1.55,171,123,64,0.95,368,Swimming,13,1.9,3,Advanced,18.5
24,Male,78.6,1.91,204,161,67,0.76,617,Running,16.7,2.7,3,Intermediate,21.5
27,Male,72.1,1.64,200,159,75,0.8,542,Swimming,22.5,2.2,2,Beginner,26.7
38,Male,79.9,1.74,185,128,64,1.13,606,Boxing,19.6,2.6,5,Advanced,26.5
19,Female,60.1,1.65,195,156,74,0.86,466,Swimming,25.6,2.3,2,Beginner,22
18,Non-binary,77.2,1.72,193,116,63,0.83,303,Pilates,22.4,2.6,3,Intermediate,26
18,Female,52.4,1.63,203,157,69,0.68,332,Cycling,24.1,1.9,4,Beginner,19.7
23,Male,101,1.84,191,156,73,0.5,566,CrossFit,25.3,2.9,2,Beginner,29.8
31,Male,94.9,1.87,188,129,73,0.76,518,Boxing,25.2,2.6,5,Intermediate,27.3
25,Male,90.3,1.75,194,151,67,0.63,541,Rowing,24,2.5,4,Intermediate,29.5
19,Male,111.7,1.9,202,167,65,0.75,787,CrossFit,17.6,3.3,5,Advanced,31.1
35,Female,62.2,1.7,190,111,68,0.68,202,Yoga,24.4,2.2,5,Intermediate,21.6
28,Male,102,1.97,201,166,65,0.53,564,HIIT,25.5,2.8,4,Beginner,26.4
24,Male,50.7,1.65,189,141,76,0.6,228,Aerobics,9.6,1.9,3,Beginner,18.5
27,Female,63.6,1.61,193,146,74,0.62,260,Soccer,30.5,2.2,3,Beginner,24.4
63,Male,76,1.85,160,114,72,0.78,391,Strength Training,12.4,2.3,4,Intermediate,22.3
40,Male,70.1,1.74,186,125,80,0.6,200,Yoga,17.5,2.3,5,Beginner,23.3
31,Female,59,1.55,191,145,73,0.61,286,Aerobics,33.5,1.9,2,Beginner,24.7
27,Female,96,1.75,183,124,65,0.77,558,Aerobics,38.8,2.6,3,Intermediate,31.4
18,Female,65.6,1.5,210,158,53,0.99,695,HIIT,24.9,2.3,5,Professional,29.2
26,Female,50,1.64,193,130,70,0.81,282,Boxing,20.1,2,4,Intermediate,18.5
20,Female,68.5,1.65,195,133,75,0.83,372,Strength Training,25.5,2.3,5,Intermediate,25.2
21,Female,70.3,1.8,209,146,78,0.84,391,Tennis,23.6,2.5,4,Intermediate,21.7
36,Male,96.3,1.8,182,157,73,0.82,760,Running,24,2.9,2,Beginner,29.9
23,Female,55.1,1.51,205,148,74,0.74,347,Cycling,28.6,1.9,4,Intermediate,24.1
46,Female,82.3,1.6,172,100,67,0.84,378,Walking,40,2.6,5,Advanced,32
43,Male,107,1.96,180,150,81,0.56,654,HIIT,27.2,3.1,2,Beginner,28
32,Male,69.8,1.8,188,153,67,0.76,510,Running,19.4,2.5,4,Beginner,21.5
25,Male,54.5,1.72,197,123,75,0.69,200,Yoga,13.1,1.8,5,Beginner,18.5
44,Non-binary,68.4,1.54,176,134,62,0.79,526,HIIT,24.9,2.3,5,Professional,28.8
28,Female,67.9,1.67,190,132,66,0.84,375,Boxing,28.3,2.3,4,Intermediate,24.5
24,Female,77.1,1.71,206,152,73,0.59,358,Running,32,2.5,3,Beginner,26.4
18,Female,69,1.71,206,124,75,0.84,288,Pilates,23.6,2.1,3,Intermediate,23.5
18,Female,75.3,1.66,193,141,70,0.77,446,Aerobics,33.4,2.6,4,Intermediate,27.2
32,Female,70.3,1.55,178,137,78,0.66,309,Strength Training,38.3,2.2,3,Beginner,29.3
20,Female,58,1.5,202,145,65,1.07,426,Soccer,25.8,2.2,4,Advanced,25.8
18,Male,88.4,1.77,195,141,67,0.56,344,Aerobics,21.1,2.6,3,Beginner,28.3
58,Female,102.2,1.71,160,111,64,0.81,548,Aerobics,40,2.9,4,Advanced,35
20,Male,75.1,1.8,201,119,70,0.86,319,Pilates,17.8,2.4,2,Intermediate,23.3
53,Male,82.5,1.81,170,116,69,0.84,519,Boxing,24.2,2.7,5,Intermediate,25.1
34,Male,101.2,1.89,183,144,76,0.61,416,Aerobics,27.7,2.6,3,Beginner,28.3
19,Female,52.5,1.64,194,151,68,0.69,264,Tennis,22.7,1.8,2,Beginner,19.6
21,Female,67.9,1.58,201,152,82,0.74,397,Strength Training,31.2,2.4,3,Beginner,27.2
45,Male,72.3,1.82,179,104,60,0.88,321,Yoga,11,2.2,4,Advanced,21.7
18,Non-binary,55.5,1.63,203,165,60,0.81,494,CrossFit,16.2,2.1,3,Advanced,21
34,Female,81.7,1.64,188,137,73,0.6,340,Soccer,40,2.7,4,Beginner,30.4
53,Female,63,1.69,162,134,70,0.65,433,CrossFit,22.3,2.1,5,Advanced,21.9
47,Female,48.5,1.62,165,100,70,0.83,205,Pilates,20,1.9,3,Intermediate,18.5
22,Female,67.9,1.63,200,170,72,0.52,360,HIIT,32.7,2.3,3,Beginner,25.7
21,Female,59.7,1.7,202,135,77,0.56,200,Yoga,26.3,2,5,Beginner,20.8
38,Female,53.5,1.57,176,136,80,0.84,454,Cycling,27.7,1.9,4,Beginner,21.6
18,Male,75,1.77,210,142,68,0.77,442,Strength Training,15.8,2.3,4,Intermediate,24
20,Male,60.5,1.81,202,168,73,0.72,492,Running,11.2,2,3,Beginner,18.5
41,Male,73.8,1.69,187,150,77,0.71,456,Rowing,22.2,2.3,3,Beginner,25.8
50,Female,68.6,1.63,163,125,64,0.77,591,Running,34,2.3,2,Intermediate,25.7
55,Male,92.7,1.68,166,120,80,0.7,449,Aerobics,34.1,2.6,3,Beginner,33
18,Male,64.5,1.87,197,155,73,1.16,778,Running,6.5,2.5,3,Advanced,18.5
29,Male,76.1,1.72,196,149,74,0.63,381,Running,23.1,2.5,4,Beginner,25.9
38,Male,94.7,1.75,188,107,65,0.7,320,Pilates,27.1,2.7,3,Intermediate,31
51,Male,84.6,1.74,166,130,67,0.69,412,Aerobics,21.6,2.8,2,Beginner,27.8
31,Non-binary,72.8,1.55,197,141,70,0.88,482,Running,26.2,2.2,4,Intermediate,30.1
48,Male,71.7,1.66,166,124,82,0.5,261,Tennis,20.8,2.4,5,Beginner,26
32,Male,83.1,1.81,180,137,77,0.56,372,Boxing,24.5,2.4,5,Beginner,25.5
22,Male,85.7,1.81,196,147,77,0.55,329,Soccer,20,2.5,2,Beginner,26.2
37,Male,77,1.76,177,153,83,0.51,458,CrossFit,25.4,2.4,3,Beginner,24.9
24,Male,70.8,1.96,195,144,71,0.66,358,Strength Training,13.4,2.3,3,Beginner,18.5
34,Male,85.4,1.8,186,128,76,0.72,453,Running,16.2,2.6,4,Intermediate,26.2
32,Female,56.9,1.65,197,125,69,0.56,200,Walking,25.7,1.7,2,Beginner,20.8
48,Male,80,1.76,163,100,72,0.82,309,Pilates,19.3,2.6,4,Intermediate,25.7
40,Female,86.5,1.72,190,110,74,0.69,307,Walking,38.1,2.7,3,Intermediate,29.1
23,Male,110.2,1.83,201,166,82,0.68,755,Swimming,32.8,3.1,2,Beginner,32.9
32,Male,61,1.7,178,127,73,0.79,341,Aerobics,13.9,2.1,4,Intermediate,21.1
44,Female,64.5,1.5,167,107,73,0.53,200,Pilates,36.8,2,3,Beginner,28.7
46,Male,108.2,1.89,165,126,82,0.64,486,Strength Training,26.5,3,2,Beginner,30.2
22,Male,111.7,1.91,195,160,70,0.5,636,HIIT,25,3.2,3,Beginner,30.6
34,Male,100.5,1.85,188,146,76,0.72,487,Aerobics,28.2,2.9,3,Beginner,29.4
36,Male,73.5,1.81,178,100,57,1,348,Pilates,11.5,2.3,5,Professional,22.5
40,Female,99,1.74,174,116,78,0.65,416,Tennis,38.3,2.6,3,Intermediate,32.6
24,Female,82.2,1.61,203,170,76,0.56,521,HIIT,38.9,2.4,3,Beginner,31.5
29,Male,61.9,1.73,196,146,73,0.63,282,Boxing,12.4,2,5,Beginner,20.6
26,Female,80,1.76,186,129,69,0.66,345,Boxing,29.6,2.4,3,Intermediate,25.8
19,Female,58.5,1.64,198,149,67,0.5,200,Aerobics,27.2,1.9,3,Beginner,21.8
18,Female,47.2,1.59,210,150,69,0.97,459,Swimming,19.3,1.7,5,Intermediate,18.7
42,Female,53.8,1.7,171,115,82,0.54,200,Pilates,26.2,1.8,3,Beginner,18.5
35,Female,72.9,1.68,192,148,75,0.57,320,Strength Training,32.3,2.5,3,Beginner,25.9
29,Non-binary,86.8,1.73,183,152,70,0.6,487,Swimming,31.9,2.4,3,Beginner,29
36,Female,49.5,1.64,174,120,72,0.87,315,Strength Training,16.9,1.9,4,Intermediate,18.5
40,Male,89.3,1.69,187,114,67,0.79,353,Yoga,28.9,2.5,2,Intermediate,31.1
28,Female,87.2,1.72,197,131,75,0.75,428,Running,36.9,2.6,3,Intermediate,29.5
28,Female,74.7,1.62,186,140,72,0.57,340,Tennis,30.6,2.4,2,Beginner,28.4
46,Male,84.2,1.82,179,147,76,0.81,719,Running,20.7,2.8,3,Intermediate,25.3
25,Non-binary,83.8,1.73,186,145,62,0.94,801,Running,31.1,2.8,4,Intermediate,28.1
33,Male,70.6,1.74,178,137,78,0.7,473,Swimming,19.7,2.2,2,Beginner,23.3
18,Non-binary,74.9,1.7,209,170,73,0.5,401,CrossFit,27.3,2.3,5,Beginner,25.8
46,Female,46.8,1.57,172,106,76,0.5,200,Pilates,25.1,1.8,3,,18.9
23,Female,85.7,1.68,196,148,67,1.16,851,Swimming,37.4,2.9,3,Advanced,30.4
43,Male,61.7,1.83,179,155,76,0.5,336,CrossFit,14.9,1.9,2,Beginner,18.5
28,Female,81.4,1.58,187,136,74,1.26,858,Swimming,33.4,2.9,4,Advanced,32.6
21,Female,66.2,1.62,205,151,73,0.5,246,Boxing,26.3,2.3,5,Beginner,25.1
26,Female,56.8,1.67,188,131,80,0.68,278,Running,20.9,2.1,4,Intermediate,20.4
41,Male,54.2,1.69,181,145,68,0.51,265,HIIT,10.8,2,3,Intermediate,18.9
41,Female,98.6,1.68,185,129,64,0.82,581,Tennis,39.6,2.6,4,Advanced,35
44,Male,62.7,1.74,170,128,57,1.04,714,HIIT,8,2,5,Professional,20.7
26,Female,64.9,1.65,191,112,69,0.76,242,Yoga,26.3,2.2,3,Intermediate,23.7
25,Male,83.3,1.8,191,136,60,0.89,479,Tennis,17.3,2.7,5,Advanced,25.8
42,Male,82.3,1.77,171,133,73,0.65,532,Rowing,24.5,2.7,2,Beginner,26.4
20,Female,59.7,1.6,195,141,71,0.77,297,Soccer,25,2,3,Intermediate,23.3
26,Male,81.7,1.66,189,165,60,0.7,631,Running,24.2,2.6,2,Beginner,29.5
56,Female,79.1,1.63,168,106,75,0.57,232,Yoga,40,2.3,3,Beginner,29.9
41,Male,90.3,1.74,182,134,75,0.58,392,Soccer,28.1,2.6,3,Beginner,29.7
32,Female,67,1.72,187,133,71,0.8,392,Boxing,24.1,2.4,3,Intermediate,22.7
47,Female,83.5,1.76,173,117,75,0.68,390,Tennis,34.6,2.5,4,Intermediate,26.8
61,Female,64.1,1.68,169,128,80,0.59,264,Soccer,30.8,1.9,3,Beginner,22.8
32,Female,60.8,1.62,190,122,71,0.61,214,Walking,27.5,1.8,4,Beginner,23.3
20,Male,65.4,1.82,193,164,81,0.5,334,CrossFit,11.2,2.2,3,Beginner,19.6
18,Female,63.5,1.69,197,114,60,0.87,269,Yoga,23.1,1.9,3,Intermediate,22.2
18,Male,93,1.83,210,130,74,0.69,319,Walking,19.2,2.6,5,Intermediate,27.8
45,Female,68.6,1.66,178,116,63,1.22,530,Aerobics,27.3,2.2,3,Professional,24.9
25,Female,65.6,1.78,198,124,73,0.64,208,Yoga,27.1,2.1,3,Beginner,20.7
18,Male,89,1.84,193,147,76,0.78,668,Swimming,22.4,2.7,3,Beginner,26.4
59,Female,68.9,1.59,167,117,81,0.81,389,Running,36.6,2.3,4,Intermediate,27.2
35,Female,48.8,1.56,187,145,74,0.72,309,Cycling,22.4,1.8,4,Intermediate,20
45,Female,52.2,1.68,183,125,71,0.69,248,Running,22.4,1.8,3,Intermediate,18.5
27,Male,87.4,1.84,187,145,75,0.72,631,HIIT,19.7,2.7,4,Intermediate,25.7
21,Female,54.2,1.7,194,158,61,0.82,480,CrossFit,17.2,2,4,Advanced,18.8
30,Female,50.2,1.65,195,113,65,0.69,200,Walking,17.9,2,4,Intermediate,18.5
25,Female,83.5,1.75,190,159,77,0.5,480,HIIT,32.3,2.6,2,Beginner,27.3
24,Male,100.1,1.75,196,149,65,0.6,427,Strength Training,25,2.6,2,Beginner,32.6
57,Male,98.9,1.88,160,129,71,0.57,548,Rowing,26.9,2.7,3,Beginner,28
36,Male,90.4,1.81,188,134,69,0.78,458,Aerobics,20.6,2.7,4,Intermediate,27.7
48,Male,97.5,1.77,170,134,72,0.78,650,Cycling,27.2,3,5,Beginner,31
21,Female,62.1,1.66,206,147,72,0.64,309,Tennis,31.3,2.2,4,Beginner,22.6
37,Female,48.9,1.63,182,106,64,0.61,200,Pilates,19.6,1.8,5,Intermediate,18.5
34,Non-binary,70.1,1.77,187,151,73,0.81,573,Cycling,24,2.3,3,Beginner,22.4
31,Female,59.4,1.66,189,127,72,0.58,200,Yoga,24.7,2,3,Beginner,21.6
37,Female,60.3,1.69,183,111,71,0.66,200,Pilates,20.4,2,4,Intermediate,21.2
18,Male,94.3,1.77,198,142,74,0.71,479,Aerobics,23.6,2.6,3,Beginner,30
30,Male,91.9,1.8,194,155,80,0.71,634,Rowing,22.6,2.5,2,Beginner,28.3
21,Female,48.4,1.5,206,139,79,0.54,200,Walking,23.8,1.9,2,Beginner,21.5
18,Female,80.7,1.65,197,131,67,0.98,570,Strength Training,34.8,2.6,4,Intermediate,29.7
36,Male,71.2,1.7,191,136,65,0.67,416,Rowing,23.1,2.4,4,Intermediate,24.6
25,Female,75.2,1.66,189,145,62,0.85,709,HIIT,26.8,2.3,4,Advanced,27.2
42,Female,63,1.59,186,126,63,0.89,404,Aerobics,30.6,2,3,Intermediate,24.8
29,Female,54.7,1.72,185,127,66,0.92,325,Strength Training,17,2.1,2,Intermediate,18.5
29,Female,69.6,1.67,190,149,64,0.94,582,Swimming,26.6,2.2,3,Advanced,24.8
32,Female,78.4,1.74,180,130,67,1.08,818,Cycling,32.4,2.8,3,Intermediate,26
30,Male,76.8,1.72,190,166,82,0.63,501,Running,18.9,2.2,5,Beginner,25.9
44,Male,75.1,1.84,175,100,63,0.87,362,Walking,14.9,2.2,5,Advanced,22.3
47,Female,79.7,1.62,175,104,73,0.9,407,Walking,37.7,2.4,3,Intermediat,30.3
33,Male,71.3,1.85,178,138,78,0.58,362,Cycling,19.4,2.4,2,Beginner,20.8
27,Female,64.1,1.78,197,160,75,0.76,546,Running,24,2.3,2,Beginner,20.2
26,Male,60.4,1.71,196,133,79,0.73,304,Aerobics,12.8,2.1,5,Intermediate,20.7
44,Female,73.5,1.69,181,123,77,0.67,330,Aerobics,28.6,2.2,3,Intermediate,25.9
54,Female,80.7,1.65,166,144,83,0.57,491,HIIT,40,2.4,4,Beginner,29.7
18,Female,83,1.71,204,157,67,0.62,356,Aerobics,33.6,2.4,2,Beginner,28.5
21,Male,75.1,1.86,197,160,68,0.67,556,Running,15.1,2.2,2,Beginner,21.8
32,Male,85,1.83,192,131,60,1.08,606,Strength Training,11,2.5,4,Advanced,25.4
28,Male,78.6,1.74,198,153,68,1,800,Rowing,14.7,2.7,3,Advanced,26
48,Female,78.6,1.71,176,137,66,0.84,595,Rowing,33.2,2.6,3,Intermediate,27
56,Male,79,1.78,160,125,68,0.86,626,Swimming,24.3,2.6,4,Intermediate,24.9
37,Female,78.3,1.67,174,145,67,0.64,431,Rowing,35.6,2.5,4,Beginner,28
39,Female,58.2,1.7,177,126,72,0.81,344,Running,23.6,2,5,Intermediate,20.2
36,Male,79.9,1.78,178,128,66,0.94,694,Cycling,11.6,2.7,4,Advanced,25.3
19,Male,52.3,1.68,208,138,71,0.63,200,Pilates,10.6,1.9,3,Beginner,18.5
41,Female,78.6,1.66,174,113,81,0.63,222,Yoga,36.3,2.2,3,Beginner,28.6
22,Male,78.4,1.84,193,119,54,1,509,Aerobics,11.8,2.3,5,Professional,23.3
18,Male,77.2,1.74,201,127,76,0.62,243,Yoga,18,2.2,5,Beginner,25.4
28,Female,57.7,1.61,191,121,76,0.51,200,Pilates,26.3,1.7,2,Beginner,22.3
24,Male,81,1.71,195,148,68,0.67,385,Strength Training,25.2,2.3,2,Beginner,27.8
25,Male,68.1,1.69,190,144,62,0.53,350,HIIT,15.9,2,4,Intermediate,23.8
18,Male,86.3,1.67,203,135,65,1.07,650,Running,21.4,2.7,5,Advanced,30.9
64,Female,76.7,1.71,160,117,83,0.67,342,Tennis,36.4,2.2,4,Beginner,26.1
50,Male,79.3,1.77,162,124,78,0.65,386,Aerobics,27.1,2.6,2,Beginner,25.4
26,Non-binary,78.3,1.72,188,144,70,0.63,387,Strength Training,30.6,2.3,3,Beginner,26.6
18,Female,77.2,1.74,198,164,71,0.78,596,Cycling,30,2.4,3,Beginner,25.4
32,Female,92.5,1.64,183,124,78,1.14,789,Running,37.7,2.7,5,Advanced,34.3
45,Female,72.6,1.55,174,103,64,0.85,294,Yoga,33.4,2.5,4,Advanced,30.2
43,Male,96.9,1.71,179,145,69,0.57,535,Rowing,32.8,2.5,3,Beginner,33
32,Female,68.2,1.76,192,145,71,0.87,532,Swimming,29.2,2.1,2,Intermediate,21.9
32,Female,71.2,1.71,186,136,65,0.61,295,Running,26.3,2.1,2,Beginner,24.2
52,Female,67,1.75,176,126,66,1.01,448,Soccer,24,2.3,4,Advanced,21.8
29,Male,71.8,1.61,200,155,68,0.65,406,Rowing,26.6,2.2,2,Beginner,27.7
33,Male,83.5,1.76,185,149,76,0.8,578,Swimming,28.1,2.6,3,Beginner,27
30,Non-binary,71,1.62,180,124,55,0.8,412,Boxing,20.6,2.5,3,Advanced,27
45,Male,92.5,1.78,168,143,78,0.57,520,CrossFit,25,2.5,5,Beginner,29.3
18,Non-binary,64.3,1.69,201,161,64,0.63,388,HIIT,18.1,2,2,Intermediate,22.6
50,Male,102,1.91,160,100,76,0.72,366,Yoga,25.9,2.9,3,Intermediate,28.1
31,Male,82.3,1.81,193,154,58,0.76,605,CrossFit,13.6,2.5,4,Advanced,25
26,Female,62.5,1.67,198,149,66,0.59,254,Boxing,25.7,2,2,Beginner,22.3
18,Female,76,1.68,193,129,63,0.64,252,Pilates,33.3,2.2,3,Beginner,26.9
26,Female,48.6,1.59,187,151,78,0.5,239,CrossFit,21.9,1.7,3,Beginner,19.3
20,Male,76.8,1.81,204,148,81,0.51,284,Tennis,16.4,2.2,3,Beginner,23.4
28,Male,73.7,1.71,201,148,83,0.5,285,Soccer,22.5,2.4,4,Beginner,25.1
25,Female,89,1.69,205,151,73,0.65,443,Aerobics,35.6,2.4,4,Beginner,31
31,Female,73.8,1.67,181,122,79,0.69,258,Walking,32.9,2.5,3,Beginner,26.5
32,Male,96.9,1.82,187,112,70,1.01,529,Walking,21.8,3,3,Advanced,29.2
36,Male,82.6,1.77,192,161,64,0.5,446,CrossFit,24.4,2.5,5,Beginner,26.2
59,Male,66.8,1.78,160,108,66,1.1,538,Aerobics,16.5,2.1,5,Advanced,21.1
19,Female,49.9,1.53,197,152,62,0.69,330,HIIT,26.2,1.9,4,Intermediate,21.3
41,Male,73,1.68,173,126,62,0.84,547,Rowing,21.7,2.3,4,Intermediate,25.8
31,Male,96.8,1.7,198,141,71,0.69,510,Tennis,32,3,3,Beginner,33.7
46,Female,54.9,1.55,181,142,67,0.69,370,Rowing,29.8,1.8,4,Beginner,22.7
28,Female,67.5,1.54,195,140,81,0.68,342,Aerobics,38.7,2.2,5,Beginner,28.6
25,Female,58.5,1.78,194,122,67,1.14,377,Walking,17.7,2,5,Advanced,18.5
45,Male,99.5,1.87,171,144,72,0.75,791,Running,32,2.7,3,Beginner,28.6
49,Male,68.4,1.7,174,127,84,0.78,397,Aerobics,21.4,2.4,4,Intermediate,23.7
20,Female,87.8,1.61,201,149,75,0.56,351,Boxing,40,2.8,3,Beginner,33.8
60,Male,95.2,1.89,160,121,74,0.67,631,HIIT,21.1,2.9,5,Intermediate,26.7
30,Male,69,1.69,196,170,68,0.64,457,Running,20,2.4,2,Beginner,24.2
35,Male,60,1.63,183,105,66,0.64,200,Yoga,18,,3,Intermediate,22.6
42,Male,70.1,1.77,181,132,72,0.57,296,Tennis,15.4,2,3,Beginner,22.4
45,Male,55.5,1.66,179,145,70,0.6,373,Running,17.1,2,2,Beginner,20.1
31,Female,56.8,1.62,188,151,72,0.6,324,CrossFit,23.3,2.1,3,Intermediate,21.6
29,Female,49.9,1.64,186,128,72,1.13,396,Aerobics,20.2,2,3,Advanced,18.5
18,Female,83.7,1.79,194,123,63,0.69,283,Yoga,31.9,2.4,2,Beginner,26.2
37,Female,70.5,1.63,176,121,66,1.04,505,Running,30.5,2.3,5,Advanced,26.5
21,Male,84.8,1.86,200,168,73,0.5,441,CrossFit,20.5,2.4,4,Beginner,24.5
28,Male,85.2,1.87,199,145,69,0.88,662,Rowing,19.7,2.4,4,Intermediate,24.4
26,Male,75.4,1.72,193,170,80,0.5,379,CrossFit,18.2,2.3,4,Beginner,25.5
19,Female,68.7,1.63,192,158,76,0.52,365,CrossFit,29,2,4,Beginner,25.9
57,Female,75.9,1.58,160,103,79,0.67,294,Walking,40,2.4,2,Beginner,30.2
21,Female,47.8,1.61,198,170,70,0.7,355,Running,19.2,2,5,Beginner,18.5
31,Male,73.9,1.87,187,135,76,0.56,317,Soccer,13.2,2.2,2,Beginner,21.2
32,Male,93,1.73,197,143,68,0.74,494,Running,27.8,2.7,4,Intermediate,31
29,Male,87.3,1.83,187,132,69,0.76,463,Running,18.3,2.9,5,Intermediate,25.9
18,Male,89.6,1.8,197,136,63,0.79,532,Tennis,22.4,2.7,4,Intermediate,27.6
49,Female,79.5,1.69,171,134,84,0.68,391,Strength Training,36.3,2.4,4,Beginner,27.9
18,Female,85.2,1.69,193,119,68,1.07,479,Pilates,30.9,2.5,4,Advanced,29.9
47,Female,69.2,1.71,165,122,76,0.54,246,Running,32.8,2.3,2,Beginner,23.6
40,Male,58,1.72,189,156,74,0.69,382,Running,14.2,2,3,Beginner,19.5
23,Male,82.5,1.9,207,147,62,1.16,724,Boxing,9.8,2.9,4,Advanced,22.8
32,Female,55.8,1.74,183,132,76,0.95,494,Swimming,19.3,2,4,Intermediate,18.5
50,Female,67.9,1.6,161,122,79,0.52,319,Rowing,35.4,2.2,3,Beginner,26.4
35,Male,64.3,1.77,185,150,74,1.05,757,Running,12.9,2.2,4,Intermediate,20.6
39,Female,73.9,1.61,181,139,71,0.62,479,CrossFit,34.1,2.4,2,Intermediate,28.6
28,Male,79.1,1.75,197,131,65,0.66,355,Soccer,21,2.4,3,Intermediate,25.8
26,Male,69.4,1.8,198,132,65,1.11,566,Tennis,10,2.2,2,Advanced,21.4
21,Male,73.1,1.73,189,136,67,0.71,363,Strength Training,14.3,2.2,2,Beginner,24.3
40,Female,45,1.56,189,132,59,1.1,365,Aerobics,18.9,2,5,Advanced,18.5
37,Male,89.6,1.8,179,130,86,0.53,346,Strength Training,26.1,2.8,3,Beginner,27.7
18,Female,65.7,1.65,210,125,62,1,313,Pilates,27.7,2.2,5,Advanced,24.2
25,Male,66.4,1.7,198,125,76,0.52,200,Walking,16.5,2.2,3,Beginner,22.9
46,Male,75,1.79,172,120,71,0.76,439,Strength Training,19.1,2.4,3,Intermediate,23.5
35,Male,82.3,1.82,176,119,73,1.02,609,Strength Training,9.4,2.7,4,Advanced,25
24,Male,86.8,1.8,190,117,75,0.66,290,Pilates,21.3,2.7,3,Intermediate,26.8
36,Male,75.8,1.71,182,117,81,0.64,219,Pilates,25.7,2.5,5,Beginner,25.9
53,Male,86.4,1.78,165,138,70,0.65,598,HIIT,23.2,2.6,3,Intermediate,27.4
34,Male,77.6,1.8,181,148,69,0.59,457,Cycling,17.9,2.4,4,Beginner,24
24,Female,74.5,1.55,195,162,78,0.76,633,Running,38.7,2.3,3,Beginner,31
32,Male,83.3,1.83,195,152,71,0.81,623,Cycling,17.4,2.5,2,Intermediate,24.8
19,Female,103.9,1.73,202,143,74,0.62,451,Running,40,2.7,3,Intermediate,34.7
22,Female,77.3,1.6,197,149,76,0.93,649,Swimming,37.5,2.6,4,Intermediate,30.3
37,Male,72.2,1.77,182,116,73,0.55,200,Pilates,19.2,2.3,2,Beginner,23.2
32,Male,56.4,1.75,196,146,77,0.69,297,Aerobics,11.5,2.1,4,Beginner,18.5
31,Male,70.7,1.67,192,138,57,1.01,703,HIIT,15.4,2.3,4,Professional,25.2
26,Male,84.4,1.69,201,153,72,0.61,435,Rowing,24.3,2.3,3,Beginner,29.4
20,Male,78.9,1.87,205,147,67,0.8,440,Tennis,18.6,2.6,3,Intermediate,22.5
29,Female,72.5,1.67,191,118,65,0.68,243,Yoga,29.2,2.4,3,Intermediate,26.1
45,Male,89.2,1.83,170,136,62,0.75,628,Cycling,24,2.8,2,Beginner,26.5
37,Male,63.8,1.7,177,128,78,0.97,547,Cycling,15.6,2.4,3,Advanced,22.2
50,Male,77.2,1.69,164,100,59,0.92,364,Yoga,20.7,2.4,5,Advanced,27.1
18,Female,69.9,1.73,207,156,76,0.71,384,Aerobics,26.4,2.1,5,Beginner,23.3
18,Female,59.5,1.55,192,137,67,0.64,335,Rowing,28.6,2,4,Intermediate,24.9
18,Male,109.4,1.88,195,165,78,0.5,565,HIIT,25.2,3,3,Beginner,31.1
22,Male,83,1.89,190,140,72,0.5,276,Soccer,15.9,2.6,2,Beginner,23.1
26,Female,55.7,1.73,196,148,65,0.62,295,Rowing,21.6,2,3,Intermediate,18.5
42,Male,89.5,1.73,168,134,75,0.67,607,Rowing,27.5,2.8,4,Beginner,30
56,Male,87.1,1.78,163,100,77,0.63,268,Pilates,22.2,2.3,3,Intermediate,27.5
22,Male,51.4,1.67,203,145,72,0.56,203,Soccer,11.2,1.9,5,Beginner,18.5
65,Female,55.4,1.58,160,109,68,1.01,433,Boxing,23.3,2,5,Advanced,22.1
35,Male,99.6,1.97,187,134,77,0.87,735,Swimming,22.9,3,3,Intermediate,25.7
49,Female,55.8,1.55,171,106,70,0.86,217,Yoga,28.9,1.8,3,Intermediate,23.2
42,Female,51.7,1.5,179,127,71,0.92,329,Strength Training,29,1.9,4,Intermediate,23
34,Male,70.9,1.63,189,109,72,0.87,293,Walking,19.9,2.1,4,Intermediate,26.7
22,Male,97.3,1.83,208,158,65,0.56,601,CrossFit,21.4,2.7,3,Intermediate,29.1
41,Male,82.2,1.87,169,131,78,0.62,395,Boxing,19.7,2.7,3,Beginner,23.6
35,Male,65.3,1.75,180,122,68,0.83,359,Strength Training,12.4,2.3,4,Intermediate,21.2
21,Female,67.2,1.64,194,159,79,0.61,411,Swimming,29,2.4,3,Beginner,24.8
30,Male,70.9,1.76,180,112,75,0.7,260,Walking,18.2,2.4,3,Beginner,22.8
33,Male,86.4,1.84,188,136,65,0.98,624,Strength Training,19.2,2.6,2,Intermediate,25.5
26,Female,54.5,1.67,184,142,70,0.8,409,Running,21.8,2,4,Intermediate,19.6
60,Male,79,1.75,169,136,80,0.52,409,Rowing,27.6,2.2,3,Beginner,25.9
33,Female,51.3,1.64,182,143,75,0.71,284,Boxing,23.7,1.9,4,Beginner,19.1
41,Female,76.2,1.73,179,115,79,0.5,223,Walking,34.9,2.2,2,Beginner,25.6
18,Male,86.2,1.72,210,127,67,0.62,263,Pilates,22,2.3,2,Intermediate,29
